Department,ProgramLevel,Year,BatchYear,RegisterNumber,Student Name,Email
B.Sc Food Processing Technology & Management,UG,1,26,82302632131,Pooja Reddy,82302632131@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,1,26,82302632132,Ishaan Pillai,82302632132@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,1,26,82302632133,Sai Yadav,82302632133@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,1,26,82302632134,Aarohi Kapoor,82302632134@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,1,26,82302632135,Yash Mehta,82302632135@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,1,26,82302632136,Abhinav Mukherjee,82302632136@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,1,26,82302632137,Ishaan Gupta,82302632137@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,1,26,82302632138,Nikhil Mishra,82302632138@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,1,26,82302632139,Reyansh Gupta,82302632139@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,1,26,82302632140,Sara Shetty,82302632140@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532101,Meera Kulkarni,82302532101@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532102,Meera Menon,82302532102@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532103,Shruti Gowda,82302532103@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532104,Vivaan Bhatt,82302532104@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532105,Harini Chaudhary,82302532105@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532106,Lavanya Menon,82302532106@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532107,Ritvik Jain,82302532107@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532108,Meera Jain,82302532108@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532109,Kabir Kulkarni,82302532109@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532110,Siddharth Menon,82302532110@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532111,Pari Iyer,82302532111@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532112,Sneha Pandey,82302532112@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532113,Sneha Gupta,82302532113@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532114,Anaya Kapoor,82302532114@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532115,Sai Gupta,82302532115@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532116,Anaya Mishra,82302532116@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532117,Meera Nair,82302532117@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532118,Jiya Pandey,82302532118@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532119,Aarav Chopra,82302532119@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532120,Divya Rao,82302532120@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532121,Ishaan Kapoor,82302532121@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532122,Keerthi Banerjee,82302532122@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532123,Anika Mehta,82302532123@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532124,Rajat Verma,82302532124@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532125,Saanvi Singh,82302532125@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532126,Anjali Dutta,82302532126@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532127,Shruti Nair,82302532127@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532128,Vivaan Yadav,82302532128@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532129,Arjun Sharma,82302532129@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532130,Sanjay Patel,82302532130@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532131,Aditya Shukla,82302532131@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532132,Vihaan Mukherjee,82302532132@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532133,Siddharth Jain,82302532133@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532134,Rakesh Mishra,82302532134@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532135,Prisha Jain,82302532135@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532136,Shruti Mehta,82302532136@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532137,Manav Gowda,82302532137@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532138,Siddharth Nair,82302532138@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532139,Navya Verma,82302532139@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,2,25,82302532140,Myra Shetty,82302532140@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432101,Shaurya Das,82302432101@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432102,Reyansh Menon,82302432102@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432103,Reyansh Jain,82302432103@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432104,Tara Patel,82302432104@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432105,Nandini Kumar,82302432105@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432106,Myra Rao,82302432106@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432107,Siddharth Yadav,82302432107@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432108,Navya Pillai,82302432108@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432109,Aditi Mishra,82302432109@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432110,Saanvi Mishra,82302432110@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432111,Arjun Menon,82302432111@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432112,Ishita Mehta,82302432112@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432113,Aarohi Bhatt,82302432113@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432114,Karthik Iyer,82302432114@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432115,Karthik Nair,82302432115@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432116,Divya Mehta,82302432116@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432117,Sai Bose,82302432117@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432118,Advika Shetty,82302432118@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432119,Vihaan Menon,82302432119@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432120,Riya Kulkarni,82302432120@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432121,Riya Kulkarni,82302432121@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432122,Dhruv Reddy,82302432122@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432123,Aarav Gowda,82302432123@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432124,Ishaan Gowda,82302432124@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432125,Aarav Singh,82302432125@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432126,Anaya Chopra,82302432126@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432127,Jiya Jain,82302432127@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432128,Sneha Banerjee,82302432128@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432129,Aarohi Das,82302432129@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432130,Atharv Chopra,82302432130@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432131,Ishaan Kulkarni,82302432131@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432132,Shruti Bhatt,82302432132@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432133,Nikhil Kulkarni,82302432133@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432134,Lavanya Reddy,82302432134@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432135,Shruti Pandey,82302432135@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432136,Vivaan Rao,82302432136@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432137,Nandini Mehta,82302432137@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432138,Nikhil Jain,82302432138@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432139,Arjun Das,82302432139@hicas.ac.in
B.Sc Food Processing Technology & Management,UG,3,24,82302432140,Prisha Yadav,82302432140@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632201,Navya Nair,82302632201@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632202,Anaya Bose,82302632202@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632203,Diya Chopra,82302632203@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632204,Vihaan Dutta,82302632204@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632205,Harini Yadav,82302632205@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632206,Atharv Chopra,82302632206@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632207,Atharv Das,82302632207@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632208,Shruti Reddy,82302632208@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632209,Pooja Yadav,82302632209@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632210,Saanvi Kulkarni,82302632210@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632211,Sai Gupta,82302632211@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632212,Vaishnavi Jain,82302632212@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632213,Aarav Iyer,82302632213@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632214,Harini Bhatt,82302632214@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632215,Aarav Gupta,82302632215@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632216,Aditya Dutta,82302632216@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632217,Rajat Kapoor,82302632217@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632218,Tara Kumar,82302632218@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632219,Dhruv Shukla,82302632219@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632220,Harini Iyer,82302632220@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632221,Sara Mukherjee,82302632221@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632222,Tara Gowda,82302632222@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632223,Vaishnavi Mishra,82302632223@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632224,Ayaan Gupta,82302632224@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632225,Abhinav Gupta,82302632225@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632226,Ayaan Shukla,82302632226@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632227,Aarohi Rao,82302632227@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632228,Nikhil Banerjee,82302632228@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632229,Arjun Yadav,82302632229@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632230,Rajat Reddy,82302632230@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632231,Diya Chaudhary,82302632231@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632232,Pooja Iyer,82302632232@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632233,Dhruv Gupta,82302632233@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632234,Nandini Jain,82302632234@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632235,Aditya Kapoor,82302632235@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632236,Arjun Pandey,82302632236@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632237,Vikram Bhatt,82302632237@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632238,Rakesh Pillai,82302632238@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632239,Harini Menon,82302632239@hicas.ac.in
B.Sc Mathematics,UG,1,26,82302632240,Abhinav Nair,82302632240@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532201,Sara Bose,82302532201@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532202,Aarav Chopra,82302532202@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532203,Kabir Menon,82302532203@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532204,Anika Mukherjee,82302532204@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532205,Pranav Kulkarni,82302532205@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532206,Advika Gupta,82302532206@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532207,Vikram Chopra,82302532207@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532208,Ira Dutta,82302532208@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532209,Shruti Pillai,82302532209@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532210,Kabir Kulkarni,82302532210@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532211,Pooja Verma,82302532211@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532212,Anjali Mukherjee,82302532212@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532213,Karthik Kumar,82302532213@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532214,Aarav Shukla,82302532214@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532215,Ayaan Sharma,82302532215@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532216,Rohan Verma,82302532216@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532217,Yash Mishra,82302532217@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532218,Aditi Gowda,82302532218@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532219,Lavanya Sharma,82302532219@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532220,Harsh Sharma,82302532220@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532221,Anjali Chaudhary,82302532221@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532222,Sameer Bhatt,82302532222@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532223,Vaishnavi Kulkarni,82302532223@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532224,Pranav Reddy,82302532224@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532225,Ritvik Jain,82302532225@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532226,Karthik Mehta,82302532226@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532227,Anaya Iyer,82302532227@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532228,Shaurya Gowda,82302532228@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532229,Nikhil Nair,82302532229@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532230,Aditya Shukla,82302532230@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532231,Rohan Pandey,82302532231@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532232,Harini Jain,82302532232@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532233,Ayaan Gowda,82302532233@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532234,Pooja Chopra,82302532234@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532235,Vikram Kulkarni,82302532235@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532236,Reyansh Yadav,82302532236@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532237,Mohammed Jain,82302532237@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532238,Ishaan Mishra,82302532238@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532239,Bhavya Kapoor,82302532239@hicas.ac.in
B.Sc Mathematics,UG,2,25,82302532240,Arjun Yadav,82302532240@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432201,Anika Iyer,82302432201@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432202,Manav Chaudhary,82302432202@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432203,Ishaan Gupta,82302432203@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432204,Rakesh Das,82302432204@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432205,Harini Rao,82302432205@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432206,Divya Mukherjee,82302432206@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432207,Siddharth Gowda,82302432207@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432208,Aditi Kulkarni,82302432208@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432209,Abhinav Rao,82302432209@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432210,Krishna Das,82302432210@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432211,Rohan Nair,82302432211@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432212,Kabir Kumar,82302432212@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432213,Shruti Pillai,82302432213@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432214,Ira Reddy,82302432214@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432215,Shaurya Reddy,82302432215@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432216,Atharv Bose,82302432216@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432217,Vikram Rao,82302432217@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432218,Ayaan Reddy,82302432218@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432219,Myra Chopra,82302432219@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432220,Shruti Patel,82302432220@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432221,Krishna Menon,82302432221@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432222,Vikram Das,82302432222@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432223,Harini Reddy,82302432223@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432224,Reyansh Singh,82302432224@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432225,Nandini Chaudhary,82302432225@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432226,Pranav Banerjee,82302432226@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432227,Prisha Gowda,82302432227@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432228,Meera Iyer,82302432228@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432229,Ritvik Banerjee,82302432229@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432230,Harini Rao,82302432230@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432231,Shaurya Nair,82302432231@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432232,Prisha Gupta,82302432232@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432233,Yash Kapoor,82302432233@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432234,Diya Iyer,82302432234@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432235,Saanvi Menon,82302432235@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432236,Sanjay Banerjee,82302432236@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432237,Dhruv Sharma,82302432237@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432238,Siddharth Bhatt,82302432238@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432239,Krishna Verma,82302432239@hicas.ac.in
B.Sc Mathematics,UG,3,24,82302432240,Vaishnavi Verma,82302432240@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632301,Karthik Reddy,82302632301@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632302,Vikram Reddy,82302632302@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632303,Nandini Mukherjee,82302632303@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632304,Ishaan Reddy,82302632304@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632305,Aarav Iyer,82302632305@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632306,Aditi Pillai,82302632306@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632307,Rohan Kumar,82302632307@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632308,Kabir Banerjee,82302632308@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632309,Siddharth Chopra,82302632309@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632310,Saanvi Mishra,82302632310@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632311,Pari Nair,82302632311@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632312,Ira Yadav,82302632312@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632313,Sanjay Shukla,82302632313@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632314,Bhavya Nair,82302632314@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632315,Vivaan Nair,82302632315@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632316,Kabir Pandey,82302632316@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632317,Pari Bose,82302632317@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632318,Nandini Kumar,82302632318@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632319,Reyansh Pandey,82302632319@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632320,Harini Banerjee,82302632320@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632321,Nandini Rao,82302632321@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632322,Sai Iyer,82302632322@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632323,Vikram Iyer,82302632323@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632324,Atharv Shukla,82302632324@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632325,Anika Mehta,82302632325@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632326,Bhavya Kulkarni,82302632326@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632327,Siddharth Dutta,82302632327@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632328,Vivaan Kapoor,82302632328@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632329,Saanvi Mehta,82302632329@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632330,Dhruv Chopra,82302632330@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632331,Ritvik Shukla,82302632331@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632332,Dhruv Das,82302632332@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632333,Nikhil Bose,82302632333@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632334,Lavanya Kumar,82302632334@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632335,Aditya Shetty,82302632335@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632336,Advika Shetty,82302632336@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632337,Karthik Mishra,82302632337@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632338,Rakesh Dutta,82302632338@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632339,Ayaan Pandey,82302632339@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,1,26,82302632340,Sara Dutta,82302632340@hicas.ac.in
B.Sc Electronics and Communication Systems,UG,2,25,82302532301,Vihaan Nair,82302532301@hicas.ac.in
